ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
16,100018856691,04/21/2019 07:18:07,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
16,100018854631,04/21/2019 07:18:08,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
16,100005306197,04/21/2019 07:25:18,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005813278,04/21/2019 08:01:17,1,AK,outside,VALID,92,60;AB Gast;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100018855276,04/21/2019 08:24:14,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
16,100005973797,04/21/2019 08:25:19,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005307517,04/21/2019 08:27:46,1,AK,outside,VALID,123,AK;P;L;B;VzP;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005988660,04/21/2019 08:30:28,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
17,100004866086,04/21/2019 08:32:25,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
16,100018855823,04/21/2019 08:32:41,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
16,100005974748,04/21/2019 08:34:33,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
17,100016725940,04/21/2019 08:34:43,1,Parking,outside,VALID,B72,PK;P2;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
17,100004866786,04/21/2019 08:34:44,1,Parking,outside,VALID,B72,PK;P2;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
17,100004893406,04/21/2019 08:34:44,1,Parking,outside,VALID,B72,PK;P2;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
16,100016704893,04/21/2019 08:39:33,1,AK,outside,VALID,123,60;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
12,100018889888,04/21/2019 08:40:42,2,outside,outside,NOTIN,49,AK;PB;ST;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
17,100005582868,04/21/2019 08:41:06,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
16,100005772838,04/21/2019 08:43:45,1,AK,outside,VALID,92,AB Gast;AK;BMZ;G;M;P;PB;ST;B;VzB;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005975297,04/21/2019 08:44:36,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
12,100013517859,04/21/2019 08:44:47,1,Bad,outside,VALID,49,AK;PB;ST;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
12,100013514651,04/21/2019 08:45:00,1,Bad,outside,VALID,49,AK;PB;ST;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005975943,04/21/2019 08:47:35,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005989320,04/21/2019 08:48:07,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005990257,04/21/2019 08:48:42,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005990792,04/21/2019 08:48:59,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
17,100005567323,04/21/2019 08:49:14,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
12,100018970410,04/21/2019 08:49:50,1,Bad,outside,VALID,49,60;AK;BMZ;I;M;MT;P;PB;ST;TV;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
12,100018969531,04/21/2019 08:49:54,1,Bad,outside,VALID,49,60;AK;BMZ;I;M;MT;P;PB;ST;TV;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
12,100018972297,04/21/2019 08:49:59,1,Bad,outside,VALID,49,60;AK;BMZ;I;M;MT;P;PB;ST;TV;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
12,100018971793,04/21/2019 08:50:08,1,Bad,outside,VALID,49,60;AK;BMZ;I;M;MT;P;PB;ST;TV;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
16,100005775300,04/21/2019 08:50:40,1,AK,outside,VALID,123,60;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzL;VzB;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
17,100004879777,04/21/2019 08:50:52,1,Parking,outside,VALID,B72,PK;P2;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
12,100018971191,04/21/2019 08:52:09,1,Bad,outside,VALID,49,60;AK;BMZ;I;M;MT;P;PB;ST;TV;," "," ",999-(AK) 1. FC K?ln,999999999,-1,3594
17,100004872119,04/21/2019 08:53:35,1,Parking,outside,VALID,B72,PK;P2;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
16,100005776086,04/21/2019 08:54:02,1,AK,outside,VALID,123,60;AK;BMZ;G;I;M;MT;P;PB;ST;TV;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005753840,04/21/2019 08:55:50,1,AK,outside,VALID,123,60;AK;BMZ;I;M;MT;P;PB;ST;TV;B;VzB;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005164272,04/21/2019 08:56:41,1,AK,outside,VALID,92,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;B;VzP;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100005991604,04/21/2019 08:57:15,1,AK,outside,VALID,123,AK;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
17,100005764388,04/21/2019 08:57:35,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
17,100009507123,04/21/2019 08:59:33,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2018/19,999999999,-1,3594
16,100005308229,04/21/2019 09:00:34,1,AK,outside,VALID,123,60;AB Gast;AB Heim;AK;BMZ;I;M;P;TV;L;B;VzP;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
12,100006086722,04/21/2019 09:03:01,1,Bad,outside,VALID,49,AK;PB;ST;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
16,100017432467,04/21/2019 09:03:14,1,AK,outside,VALID,92,60;AK;BMZ;I;M;MT;P;PB;ST;L;B;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
12,100006087466,04/21/2019 09:03:20,1,Bad,outside,VALID,49,AK;G;PB;ST;," "," ",999-(AK) JK 2018/19,999999999,-1,3594
