ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
12345,5161920726,11/13/2019 18:05:49,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5150907374,11/13/2019 18:05:59,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665983,11/13/2019 18:07:39,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5153160378,11/13/2019 18:09:03,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152669585,11/13/2019 18:10:03,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5154908874,11/13/2019 18:10:29,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5154908886,11/13/2019 18:10:47,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5154012777,11/13/2019 18:12:05,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152665991,11/13/2019 18:13:05,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5155500888,11/13/2019 18:14:31,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152705444,11/13/2019 18:14:50,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152667623,11/13/2019 18:16:43,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5150992122,11/13/2019 18:18:56,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152676275,11/13/2019 18:19:47,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152676288,11/13/2019 18:19:53,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152665977,11/13/2019 18:20:27,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665951,11/13/2019 18:20:30,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665940,11/13/2019 18:21:26,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665934,11/13/2019 18:21:28,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152667548,11/13/2019 18:24:32,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152667551,11/13/2019 18:24:36,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152667595,11/13/2019 18:25:12,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152667586,11/13/2019 18:25:17,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152666001,11/13/2019 18:30:18,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5153126505,11/13/2019 18:34:13,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5153126512,11/13/2019 18:34:16,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5163408240,11/13/2019 18:34:46,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152666015,11/13/2019 18:38:18,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5163733383,11/13/2019 18:41:40,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5163733376,11/13/2019 18:41:44,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5163733398,11/13/2019 18:41:47,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152666020,11/13/2019 18:42:52,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665927,11/13/2019 18:47:52,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152665918,11/13/2019 18:47:54,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",DD Vollzahler,2812783,-1,6660
12345,5152857186,11/13/2019 18:49:14,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
12345,5152709355,11/13/2019 19:04:14,1,Stadion,outside,VALID,99,VIP Bereich RHS," "," ",Vollzahler,2812783,-1,6660
