ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
17,100027808981,03/08/2020 07:15:20,1,Parking,outside,VALID,168,PK;P2;," "," ",999-(PK) JK 2019/20,999999999,-1,7189
17,100027811087,03/08/2020 07:15:59,1,Parking,outside,VALID,168,PK;P2;," "," ",999-(PK) JK 2019/20,999999999,-1,7189
16,100026594502,03/08/2020 07:16:59,1,AK,outside,VALID,B89,60;AK;BMZ;I;M;PB;ST;TV;E1E2;," "," ",999-(AK) JK 2019/20,999999999,-1,7189
16,100026596440,03/08/2020 07:31:59,1,AK,outside,VALID,C40,60;AK;BMZ;I;M;PB;ST;TV;E1E2;," "," ",999-(AK) JK 2019/20,999999999,-1,7189
17,100027793593,03/08/2020 07:42:41,1,Parking,outside,VALID,B96,PK;P1;," "," ",999-(PK) JK 2019/20,999999999,-1,7189
17,100039926431,03/08/2020 07:44:13,1,Parking,outside,VALID,168,PK;P2;," "," ",999-(PK) JK 2019/20,999999999,-1,7189
16,100041861239,03/08/2020 07:44:40,1,AK,outside,VALID,C40,60;AB Gast;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;," "," ",999-(AK) FC Erzgebirge Aue,999999999,-1,7189
16,100041862425,03/08/2020 07:45:00,1,AK,outside,VALID,C40,60;AB Gast;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;," "," ",999-(AK) FC Erzgebirge Aue,999999999,-1,7189
16,100026767187,03/08/2020 07:46:11,1,AK,outside,VALID,C40,60;AB Gast;AB Heim;AK;BMZ;I;M;P;TV;L;E1E2;VzP;," "," ",999-(AK) JK 2019/20,999999999,-1,7189
16,100026770127,03/08/2020 07:54:39,1,AK,outside,VALID,C40,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;," "," ",999-(AK) JK 2019/20,999999999,-1,7189
