ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
16,100051312903,08/14/2021 12:34:38,1,AK,outside,VALID,84,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100050992355,08/14/2021 12:34:59,1,AK,outside,VALID,23,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100051070833,08/14/2021 12:43:47,1,AK,outside,VALID,23,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100051065932,08/14/2021 12:48:09,1,AK,outside,VALID,23,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100051065932,08/14/2021 12:48:49,2,outside,AK,EXIT,23,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100051065932,08/14/2021 12:50:46,1,AK,outside,REENTERED,84,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;E4;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100054253568,08/14/2021 12:57:36,1,AK,outside,VALID,94,AK;ST;TV;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054251884,08/14/2021 12:57:45,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054256423,08/14/2021 12:57:56,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054254418,08/14/2021 12:58:22,1,AK,outside,VALID,94,AK;ST;TV;IR;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054249821,08/14/2021 13:02:54,1,AK,outside,VALID,94,AK;ST;TV;IR;ORG;H;MED;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054257677,08/14/2021 13:03:55,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054257050,08/14/2021 13:04:09,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054243682,08/14/2021 13:04:21,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054244419,08/14/2021 13:04:39,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054247853,08/14/2021 13:04:53,1,AK,outside,VALID,94,AK;ST;TV;IR;ORG;H;MED;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054248449,08/14/2021 13:05:01,1,AK,outside,VALID,94,AK;ST;TV;IR;ORG;H;MED;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054249045,08/14/2021 13:05:09,1,AK,outside,VALID,94,AK;ST;TV;IR;ORG;H;MED;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054246914,08/14/2021 13:05:16,1,AK,outside,VALID,94,AK;TV;IR;ORG;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054255476,08/14/2021 13:05:37,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054227735,08/14/2021 13:05:44,1,AK,outside,VALID,94,AK;G;M;ST;TV;IR;MANN;ORG;H;MED;VIP;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054246091,08/14/2021 13:06:43,1,AK,outside,VALID,94,AK;TV;IR;ORG;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054241768,08/14/2021 13:06:55,1,AK,outside,VALID,94,AK;TV;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054245156,08/14/2021 13:09:09,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100051608545,08/14/2021 13:09:43,1,AK,outside,VALID,23,AK;G;ST;ORG;H;VIP;A;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100054254947,08/14/2021 13:12:17,1,AK,outside,VALID,94,AK;ST;TV;IR;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054252636,08/14/2021 13:12:19,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054138371,08/14/2021 13:14:52,1,AK,outside,VALID,23,AK;ST;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054124285,08/14/2021 13:17:57,1,AK,outside,VALID,23,AK;ST;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100052051049,08/14/2021 13:18:48,1,AK,outside,VALID,23,AK;G;M;ST;MANN;ORG;H;VIP;A;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100054124901,08/14/2021 13:26:08,1,AK,outside,VALID,23,AK;ST;H;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100051749454,08/14/2021 13:26:34,1,AK,outside,VALID,23,AK;ST;H;A;," "," ",999-(AK) Saison 2021/22,999999999,-1,9370
16,100054261743,08/14/2021 13:34:31,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
16,100054262458,08/14/2021 13:34:42,1,AK,outside,VALID,94,AK;TV;IR;A;," "," ",999-(AK) Hannover 96,999999999,-1,9370
