ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
12345,5241905311,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,K3-Steh," "," ",Erwachsen,5992759,-1,7004
12345,4769992586,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,L2,33,28,JK Erwachsen,5992759,9512469,7004
12345,5261224426,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,M3,26,3,Zweitmarkt,5992759,-1,7004
12345,4684351255,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,M2,36,11,JK Ermäßigt,5992759,9512469,7004
12345,4758581293,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,N2,12,20,JK Erwachsen,5992759,9512469,7004
12345,4695713114,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,M2,36,23,JK MG Erw,5992759,9512469,7004
12345,5258804808,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,C2 Nichtraucher,33,4,Erwachsen,5992759,-1,7004
12345,5254989966,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,K5-Steh," "," ",DD Ermäßigt,5992759,-1,7004
12345,4702131845,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,J3,25,12,JK Erwachsen,5992759,9512469,7004
12345,4632201558,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,M2,31,7,JK MG Erw,5992759,9512469,7004
12345,4702129563,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,C2 Nichtraucher,27,19,JK Erwachsen,5992759,9512469,7004
12345,4688746082,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,E3,5,15,JK Erwachsen,5992759,9512469,7004
12345,5254887812,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,K1-Steh," "," ",Erwachsen,5992759,-1,7004
12345,4632406938,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,M2,37,8,JK Erwachsen,5992759,9512469,7004
12345,4632350736,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,D4 Nichtraucher,20,6,JK MG Erw,5992759,9512469,7004
12345,4769992403,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,L2,33,27,JK Erwachsen,5992759,9512469,7004
12345,4632548538,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,J2,24,15,JK MG Erw,5992759,9512469,7004
12345,5241905302,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,K3-Steh," "," ",Erwachsen,5992759,-1,7004
12345,5240431266,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,P2,20,15,Erwachsen,5992759,-1,7004
12345,4683800830,02/04/2020 15:55:41,1,Stadion,outside,VALID,2,D4 Nichtraucher,21,17,JK Ermäßigt,5992759,9512469,7004
