ClientId,Serial,Date,Mode,NewSection,OldSection,Result,ScannerId,Section,Row,Seat,Pricecode,PerformanceId,PackageId,ServerId
16,100026573083,09/22/2019 07:04:30,1,AK,outside,VALID,B89,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;EZ;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100026573083,09/22/2019 07:06:19,2,outside,AK,EXIT,B89,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;EZ;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100026589461,09/22/2019 07:08:11,1,AK,outside,VALID,123,AB Gast;AK;BMZ;I;M;MT;P;PB;ST;E1E2;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100026589461,09/22/2019 07:08:16,2,outside,AK,EXIT,123,AB Gast;AK;BMZ;I;M;MT;P;PB;ST;E1E2;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100026573083,09/22/2019 07:08:24,1,AK,outside,REENTERED,B89,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;EZ;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100033441750,09/22/2019 07:13:57,1,AK,outside,VALID,123,60;AB Gast;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;," "," ",999-(AK) SSV Jahn Regensburg,999999999,-1,6428
16,100033440781,09/22/2019 07:13:58,1,AK,outside,VALID,123,60;AB Gast;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;," "," ",999-(AK) SSV Jahn Regensburg,999999999,-1,6428
12,100026848796,09/22/2019 07:23:59,1,Bad,outside,VALID,109,AK;PB;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
12,100026776542,09/22/2019 07:24:16,1,Bad,outside,VALID,109,AK;G;PB;ST;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
12,100026848135,09/22/2019 07:25:06,1,Bad,outside,VALID,109,AK;PB;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
12,100026847332,09/22/2019 07:25:26,1,Bad,outside,VALID,109,AK;PB;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
12,100026845173,09/22/2019 07:29:16,1,Bad,outside,VALID,109,AK;PB;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
16,100026573083,09/22/2019 07:30:25,1,AK,AK,ALREADY,B89,60;AB Gast;AB Heim;AK;BMZ;G;I;M;MT;P;PB;ST;TV;L;E1E2;VzP;EZ;," "," ",999-(AK) JK 2019/20,999999999,-1,6428
